id_voto;dpi_ciudadano;mesa_id;fecha_hora;
13689;9157090000000;351;2023-06-25 05:52:00;
13690;8207410000000;801;2023-06-25 13:13:00;
13691;3634030000000;865;2023-06-25 05:49:00;
13692;5130040000000;420;2023-06-25 13:57:00;
13693;8047330000000;489;2023-06-25 14:59:00;
13694;9604900000000;712;2023-06-25 08:51:00;
13695;3741850000000;744;2023-06-25 05:14:00;
13696;8647600000000;546;2023-06-25 16:48:00;
13697;5417550000000;564;2023-06-25 16:17:00;
13698;3641490000000;472;2023-06-25 09:45:00;
13699;5892760000000;269;2023-06-25 16:57:00;
13700;6241820000000;530;2023-06-25 10:54:00;
13701;4933450000000;44;2023-06-25 07:00:00;
13702;6981170000000;870;2023-06-25 10:54:00;
13703;1842840000000;845;2023-06-25 08:37:00;
13704;6397530000000;4;2023-06-25 18:53:00;
13705;2134160000000;816;2023-06-25 12:59:00;
13706;8029890000000;527;2023-06-25 15:44:00;
13707;4717690000000;540;2023-06-25 12:44:00;
13708;4033010000000;932;2023-06-25 15:19:00;
13709;4386260000000;156;2023-06-25 11:22:00;
13710;4220040000000;338;2023-06-25 07:45:00;
13711;2613120000000;913;2023-06-25 11:32:00;
13712;6041100000000;977;2023-06-25 12:01:00;
13713;1526640000000;755;2023-06-25 13:54:00;
13714;7475630000000;960;2023-06-25 10:04:00;
13715;4982940000000;611;2023-06-25 17:21:00;
13716;2048200000000;844;2023-06-25 15:23:00;
13717;1125460000000;421;2023-06-25 07:43:00;
13718;9547300000000;145;2023-06-25 16:34:00;
13719;8053920000000;891;2023-06-25 14:03:00;
13720;3559230000000;46;2023-06-25 13:49:00;
13721;1405500000000;682;2023-06-25 14:59:00;
13722;4756180000000;317;2023-06-25 14:24:00;
13723;6943360000000;15;2023-06-25 19:29:00;
13724;9207320000000;1;2023-06-25 05:40:00;
13725;5133340000000;263;2023-06-25 13:24:00;
13726;5343600000000;15;2023-06-25 14:07:00;
13727;7504430000000;379;2023-06-25 13:22:00;
13728;9183090000000;644;2023-06-25 10:11:00;
13729;4672760000000;264;2023-06-25 07:26:00;
13730;3385370000000;803;2023-06-25 08:59:00;
13731;9425500000000;182;2023-06-25 19:24:00;
13732;7556830000000;383;2023-06-25 19:38:00;
13733;3186480000000;833;2023-06-25 07:08:00;
13734;6222970000000;499;2023-06-25 06:33:00;
13735;6501220000000;70;2023-06-25 07:01:00;
13736;3628910000000;778;2023-06-25 19:07:00;
13737;9283450000000;39;2023-06-25 11:00:00;
13738;7100180000000;747;2023-06-25 16:42:00;
13739;9378400000000;850;2023-06-25 17:17:00;
13740;2074780000000;857;2023-06-25 16:24:00;
13741;6160520000000;388;2023-06-25 18:00:00;
13742;4423290000000;294;2023-06-25 16:27:00;
13743;9333530000000;338;2023-06-25 17:07:00;
13744;3841690000000;664;2023-06-25 07:17:00;
13745;2395470000000;893;2023-06-25 13:19:00;
13746;4432990000000;19;2023-06-25 19:29:00;
13747;4448700000000;629;2023-06-25 13:58:00;
13748;8990340000000;755;2023-06-25 11:09:00;
13749;8954030000000;100;2023-06-25 11:05:00;
13750;2147810000000;126;2023-06-25 05:59:00;
13751;1829070000000;979;2023-06-25 05:15:00;
13752;5816900000000;311;2023-06-25 11:15:00;
13753;3844160000000;598;2023-06-25 07:12:00;
13754;7216610000000;650;2023-06-25 08:43:00;
13755;1356320000000;939;2023-06-25 14:02:00;
13756;3977410000000;315;2023-06-25 17:13:00;
13757;3539920000000;994;2023-06-25 18:41:00;
13758;4270820000000;776;2023-06-25 10:32:00;
13759;4022210000000;273;2023-06-25 10:59:00;
13760;1730260000000;948;2023-06-25 19:01:00;
13761;2654580000000;813;2023-06-25 14:55:00;
13762;2539560000000;908;2023-06-25 06:02:00;
13763;3656920000000;392;2023-06-25 15:27:00;
13764;4204620000000;288;2023-06-25 19:32:00;
13765;7397790000000;85;2023-06-25 17:27:00;
13766;2846280000000;670;2023-06-25 06:42:00;
13767;7764620000000;691;2023-06-25 15:39:00;
13768;4536320000000;741;2023-06-25 13:27:00;
13769;5298910000000;798;2023-06-25 13:48:00;
13770;7109100000000;510;2023-06-25 14:26:00;
13771;9632110000000;587;2023-06-25 13:02:00;
13772;9886710000000;431;2023-06-25 05:25:00;
13773;4459710000000;794;2023-06-25 16:25:00;
13774;1164960000000;326;2023-06-25 06:24:00;
13775;1694820000000;742;2023-06-25 08:31:00;
13776;6870830000000;426;2023-06-25 13:01:00;
13777;5765950000000;609;2023-06-25 05:43:00;
13778;1084560000000;173;2023-06-25 06:38:00;
13779;7700390000000;15;2023-06-25 07:59:00;
13780;3725290000000;776;2023-06-25 16:58:00;
13781;6215450000000;81;2023-06-25 18:26:00;
13782;8944120000000;346;2023-06-25 12:31:00;
13783;8293110000000;782;2023-06-25 06:48:00;
13784;4188560000000;317;2023-06-25 06:49:00;
13785;3866220000000;902;2023-06-25 13:22:00;
13786;5229340000000;110;2023-06-25 08:07:00;
13787;6849580000000;956;2023-06-25 06:21:00;
13788;8933580000000;697;2023-06-25 07:26:00;
13789;2228380000000;888;2023-06-25 11:27:00;
13790;5120910000000;95;2023-06-25 18:58:00;
13791;6566500000000;628;2023-06-25 09:40:00;
13792;1282030000000;589;2023-06-25 08:54:00;
13793;3389580000000;911;2023-06-25 08:12:00;
13794;9962360000000;427;2023-06-25 17:15:00;
13795;2593060000000;436;2023-06-25 16:58:00;
13796;3635460000000;687;2023-06-25 14:36:00;
13797;8874990000000;525;2023-06-25 13:31:00;
13798;2692270000000;856;2023-06-25 19:56:00;
13799;1909950000000;804;2023-06-25 05:49:00;
13800;1255120000000;676;2023-06-25 11:27:00;
13801;6197760000000;854;2023-06-25 08:56:00;
13802;9427010000000;80;2023-06-25 07:09:00;
13803;3745350000000;426;2023-06-25 10:31:00;
13804;9276000000000;333;2023-06-25 07:53:00;
13805;9804160000000;873;2023-06-25 13:55:00;
13806;6670930000000;702;2023-06-25 17:07:00;
13807;3118330000000;329;2023-06-25 16:49:00;
13808;7743100000000;710;2023-06-25 10:55:00;
13809;9337910000000;180;2023-06-25 19:27:00;
13810;9590790000000;351;2023-06-25 11:56:00;
13811;2573010000000;186;2023-06-25 15:36:00;
13812;8284260000000;225;2023-06-25 10:45:00;
13813;7130360000000;824;2023-06-25 14:54:00;
13814;1166720000000;328;2023-06-25 12:09:00;
13815;2331590000000;20;2023-06-25 06:22:00;
13816;9800720000000;294;2023-06-25 18:34:00;
13817;1422560000000;431;2023-06-25 15:26:00;
13818;7429490000000;205;2023-06-25 15:03:00;
13819;7724470000000;848;2023-06-25 07:41:00;
13820;4696430000000;141;2023-06-25 08:49:00;
13821;6810060000000;256;2023-06-25 18:14:00;
13822;1398930000000;729;2023-06-25 07:27:00;
13823;4257180000000;427;2023-06-25 11:21:00;
13824;5490660000000;569;2023-06-25 15:12:00;
13825;9701120000000;314;2023-06-25 05:41:00;
13826;9870480000000;829;2023-06-25 10:03:00;
13827;2641040000000;655;2023-06-25 14:21:00;
13828;8903140000000;234;2023-06-25 17:14:00;
13829;3731370000000;295;2023-06-25 10:32:00;
13830;5450360000000;134;2023-06-25 12:42:00;
13831;7880290000000;57;2023-06-25 12:36:00;
13832;9180080000000;835;2023-06-25 07:52:00;
13833;2657440000000;675;2023-06-25 06:27:00;
13834;4183610000000;369;2023-06-25 11:57:00;
13835;1788980000000;745;2023-06-25 06:05:00;
13836;7333060000000;814;2023-06-25 12:20:00;
13837;9573350000000;987;2023-06-25 14:17:00;
13838;6479660000000;635;2023-06-25 11:23:00;
13839;4061250000000;563;2023-06-25 07:07:00;
13840;5905240000000;710;2023-06-25 14:07:00;
13841;8193040000000;290;2023-06-25 18:53:00;
13842;3144210000000;773;2023-06-25 17:14:00;
13843;5255060000000;602;2023-06-25 10:45:00;
13844;5994820000000;958;2023-06-25 13:51:00;
13845;6393360000000;400;2023-06-25 17:19:00;
13846;7321150000000;749;2023-06-25 17:05:00;
13847;8999430000000;271;2023-06-25 10:56:00;
13848;5648050000000;793;2023-06-25 11:44:00;
13849;3337650000000;53;2023-06-25 05:26:00;
13850;8056280000000;139;2023-06-25 07:52:00;
13851;4597990000000;641;2023-06-25 18:47:00;
13852;4787330000000;409;2023-06-25 06:56:00;
13853;6625900000000;76;2023-06-25 05:50:00;
13854;8831760000000;864;2023-06-25 16:23:00;
13855;7475080000000;157;2023-06-25 15:34:00;
13856;1184860000000;101;2023-06-25 16:45:00;
13857;6813320000000;829;2023-06-25 18:18:00;
13858;4366430000000;283;2023-06-25 06:35:00;
13859;4241380000000;154;2023-06-25 05:48:00;
13860;7934030000000;845;2023-06-25 07:38:00;
13861;1045150000000;898;2023-06-25 17:53:00;
13862;8040860000000;926;2023-06-25 06:18:00;
13863;8678900000000;798;2023-06-25 11:00:00;
13864;8311240000000;957;2023-06-25 12:53:00;
13865;2680590000000;1;2023-06-25 10:43:00;
13866;3114440000000;940;2023-06-25 06:53:00;
13867;4555980000000;714;2023-06-25 15:12:00;
13868;1322280000000;293;2023-06-25 08:34:00;
13869;1212340000000;878;2023-06-25 05:33:00;
13870;6484440000000;968;2023-06-25 14:14:00;
13871;9218190000000;255;2023-06-25 16:44:00;
13872;3475670000000;693;2023-06-25 09:37:00;
13873;3180770000000;440;2023-06-25 17:26:00;
13874;6545030000000;309;2023-06-25 10:31:00;
13875;7829690000000;918;2023-06-25 13:38:00;
13876;5224190000000;231;2023-06-25 05:42:00;
13877;2436140000000;1;2023-06-25 06:20:00;
13878;4625020000000;334;2023-06-25 05:34:00;
13879;7613660000000;465;2023-06-25 10:53:00;
13880;7567130000000;756;2023-06-25 06:35:00;
13881;4182030000000;409;2023-06-25 11:13:00;
13882;9470120000000;256;2023-06-25 18:32:00;
13883;7921140000000;701;2023-06-25 17:28:00;
13884;9943180000000;686;2023-06-25 11:13:00;
13885;7103080000000;127;2023-06-25 08:02:00;
13886;1832090000000;486;2023-06-25 11:27:00;
13887;3905150000000;737;2023-06-25 13:18:00;
13888;7853730000000;160;2023-06-25 12:39:00;
13889;8158890000000;807;2023-06-25 10:33:00;
13890;1755180000000;100;2023-06-25 11:30:00;
13891;4415230000000;775;2023-06-25 06:31:00;
13892;9542710000000;764;2023-06-25 16:35:00;
13893;8334070000000;836;2023-06-25 11:16:00;
13894;9038590000000;255;2023-06-25 19:01:00;
13895;8545170000000;639;2023-06-25 11:44:00;
13896;2779880000000;549;2023-06-25 05:07:00;
13897;6279080000000;385;2023-06-25 14:13:00;
13898;2729030000000;357;2023-06-25 06:51:00;
13899;2525490000000;840;2023-06-25 18:30:00;
13900;2904050000000;575;2023-06-25 07:38:00;
13901;7287110000000;77;2023-06-25 14:52:00;
13902;4461750000000;41;2023-06-25 06:26:00;
13903;8194900000000;659;2023-06-25 10:28:00;
13904;6246080000000;738;2023-06-25 10:31:00;
13905;7293930000000;969;2023-06-25 11:58:00;
13906;3960550000000;484;2023-06-25 17:14:00;
13907;6155060000000;897;2023-06-25 06:55:00;
13908;9035750000000;452;2023-06-25 09:36:00;
13909;5030600000000;785;2023-06-25 19:52:00;
13910;5439640000000;887;2023-06-25 12:53:00;
13911;7845220000000;435;2023-06-25 17:34:00;
13912;5566730000000;163;2023-06-25 05:14:00;
13913;5463610000000;347;2023-06-25 13:24:00;
13914;7512570000000;967;2023-06-25 15:34:00;
13915;5449040000000;968;2023-06-25 11:04:00;
13916;1069160000000;789;2023-06-25 06:51:00;
13917;9941170000000;849;2023-06-25 15:04:00;
13918;8802020000000;12;2023-06-25 14:31:00;
13919;4366330000000;266;2023-06-25 09:10:00;
13920;8238420000000;875;2023-06-25 18:57:00;
13921;7514390000000;469;2023-06-25 10:18:00;
13922;2882090000000;399;2023-06-25 13:46:00;
13923;2942110000000;945;2023-06-25 10:05:00;
13924;5448060000000;938;2023-06-25 14:50:00;
13925;9736580000000;866;2023-06-25 18:35:00;
13926;4937130000000;559;2023-06-25 07:17:00;
13927;5565300000000;1;2023-06-25 12:28:00;
13928;5693630000000;163;2023-06-25 05:31:00;
13929;1872440000000;916;2023-06-25 14:50:00;
13930;3639230000000;112;2023-06-25 10:08:00;
13931;5198750000000;888;2023-06-25 10:07:00;
13932;8107470000000;821;2023-06-25 06:59:00;
13933;9683920000000;207;2023-06-25 18:25:00;
13934;9801710000000;788;2023-06-25 09:39:00;
13935;2199910000000;234;2023-06-25 09:13:00;
13936;8663960000000;927;2023-06-25 10:29:00;
13937;2056820000000;880;2023-06-25 16:38:00;
13938;9499340000000;61;2023-06-25 15:44:00;
13939;5397290000000;204;2023-06-25 08:41:00;
13940;4145890000000;5;2023-06-25 18:24:00;
13941;2217600000000;861;2023-06-25 12:44:00;
13942;8025600000000;424;2023-06-25 12:18:00;
13943;6836220000000;155;2023-06-25 17:05:00;
13944;2679670000000;318;2023-06-25 15:28:00;
13945;5426270000000;845;2023-06-25 06:12:00;
13946;4815720000000;512;2023-06-25 16:26:00;
13947;1034180000000;49;2023-06-25 19:59:00;
13948;8427170000000;774;2023-06-25 15:02:00;
13949;2243230000000;585;2023-06-25 08:12:00;
13950;9035140000000;517;2023-06-25 16:28:00;
13951;1958490000000;2;2023-06-25 13:46:00;
13952;1787230000000;690;2023-06-25 07:58:00;
13953;7209100000000;881;2023-06-25 15:02:00;
13954;5781930000000;876;2023-06-25 16:30:00;
13955;8791200000000;243;2023-06-25 08:31:00;
13956;1575430000000;515;2023-06-25 13:14:00;
13957;2259930000000;537;2023-06-25 15:27:00;
13958;7200700000000;891;2023-06-25 19:17:00;
13959;5516180000000;849;2023-06-25 06:29:00;
13960;1690280000000;298;2023-06-25 19:05:00;
13961;5809460000000;388;2023-06-25 18:34:00;
13962;2158860000000;481;2023-06-25 11:54:00;
13963;1729190000000;22;2023-06-25 05:42:00;
13964;1213560000000;769;2023-06-25 17:36:00;
13965;4099400000000;519;2023-06-25 13:45:00;
13966;3248850000000;840;2023-06-25 13:01:00;
13967;2064690000000;262;2023-06-25 17:58:00;
13968;5565940000000;799;2023-06-25 19:03:00;
13969;1319910000000;753;2023-06-25 16:16:00;
13970;1580140000000;540;2023-06-25 08:39:00;
13971;7014670000000;335;2023-06-25 17:51:00;
13972;2743070000000;811;2023-06-25 16:59:00;
13973;3103150000000;540;2023-06-25 19:25:00;
13974;3100010000000;960;2023-06-25 16:27:00;
13975;3869600000000;30;2023-06-25 16:34:00;
13976;6131700000000;755;2023-06-25 17:51:00;
13977;3414970000000;935;2023-06-25 07:54:00;
13978;2526500000000;28;2023-06-25 19:49:00;
13979;4819420000000;584;2023-06-25 08:19:00;
13980;5125130000000;923;2023-06-25 07:22:00;
13981;8912390000000;822;2023-06-25 05:28:00;
13982;1082110000000;320;2023-06-25 11:30:00;
13983;6035840000000;345;2023-06-25 08:02:00;
13984;2990620000000;70;2023-06-25 06:27:00;
13985;9250350000000;672;2023-06-25 06:48:00;
13986;5137840000000;279;2023-06-25 13:19:00;
13987;7364920000000;409;2023-06-25 19:32:00;
13988;6949170000000;647;2023-06-25 11:19:00;
13989;2502160000000;15;2023-06-25 14:50:00;
13990;5618230000000;913;2023-06-25 09:11:00;
13991;4461370000000;638;2023-06-25 17:23:00;
13992;5555650000000;496;2023-06-25 14:52:00;
13993;1714460000000;635;2023-06-25 16:25:00;
13994;9146820000000;324;2023-06-25 11:08:00;
13995;3149650000000;719;2023-06-25 09:19:00;
13996;3805240000000;533;2023-06-25 16:34:00;
13997;6590650000000;650;2023-06-25 12:43:00;
13998;9766030000000;677;2023-06-25 06:59:00;
13999;8418070000000;23;2023-06-25 05:04:00;
14000;4467840000000;180;2023-06-25 07:55:00;
14001;7948450000000;394;2023-06-25 05:27:00;
14002;8065520000000;794;2023-06-25 12:46:00;
14003;7097200000000;552;2023-06-25 15:18:00;
14004;6567040000000;33;2023-06-25 17:38:00;
14005;3982420000000;957;2023-06-25 19:23:00;
14006;6177280000000;722;2023-06-25 12:54:00;
14007;5145380000000;112;2023-06-25 07:44:00;
14008;1753550000000;221;2023-06-25 11:42:00;
14009;9633040000000;870;2023-06-25 17:33:00;
14010;1100380000000;282;2023-06-25 12:23:00;
14011;1014170000000;994;2023-06-25 15:58:00;
14012;7640000000000;182;2023-06-25 10:57:00;
14013;1245610000000;109;2023-06-25 13:29:00;
14014;3457180000000;743;2023-06-25 13:15:00;
14015;6470720000000;571;2023-06-25 18:00:00;
14016;8264260000000;227;2023-06-25 08:19:00;
14017;3763780000000;180;2023-06-25 11:44:00;
14018;8784720000000;147;2023-06-25 15:14:00;
14019;8576960000000;978;2023-06-25 10:42:00;
14020;3334420000000;955;2023-06-25 06:15:00;
14021;5224970000000;119;2023-06-25 08:37:00;
14022;1432450000000;14;2023-06-25 06:47:00;
14023;1058870000000;384;2023-06-25 08:08:00;
14024;5683670000000;529;2023-06-25 07:40:00;
14025;5106900000000;793;2023-06-25 18:22:00;
14026;4535740000000;214;2023-06-25 09:47:00;
14027;7310410000000;310;2023-06-25 18:14:00;
14028;1540830000000;361;2023-06-25 06:35:00;
14029;9028570000000;239;2023-06-25 13:52:00;
14030;5792760000000;43;2023-06-25 18:07:00;
14031;8628090000000;574;2023-06-25 19:17:00;
14032;4859490000000;491;2023-06-25 12:27:00;
14033;7982480000000;130;2023-06-25 05:24:00;
14034;3744440000000;182;2023-06-25 06:27:00;
14035;8773480000000;30;2023-06-25 19:39:00;
14036;8635840000000;807;2023-06-25 08:06:00;
14037;2246490000000;172;2023-06-25 08:52:00;
14038;5274150000000;57;2023-06-25 13:35:00;
14039;1782400000000;282;2023-06-25 17:11:00;
14040;9085710000000;933;2023-06-25 09:05:00;
14041;2390600000000;898;2023-06-25 08:36:00;
14042;7485070000000;380;2023-06-25 18:21:00;
14043;4900870000000;949;2023-06-25 11:45:00;
14044;8563070000000;729;2023-06-25 05:33:00;
14045;9991100000000;684;2023-06-25 11:26:00;
14046;1037270000000;555;2023-06-25 16:29:00;
14047;9805180000000;550;2023-06-25 05:03:00;
14048;7591070000000;541;2023-06-25 09:48:00;
14049;3751800000000;473;2023-06-25 17:33:00;
14050;4678400000000;640;2023-06-25 07:15:00;
14051;5479020000000;693;2023-06-25 09:27:00;
14052;7819970000000;331;2023-06-25 12:59:00;
14053;7091120000000;778;2023-06-25 09:58:00;
14054;9847430000000;460;2023-06-25 16:06:00;
14055;9190880000000;169;2023-06-25 19:14:00;
14056;4609070000000;293;2023-06-25 14:13:00;
14057;9200170000000;419;2023-06-25 15:11:00;
14058;4216530000000;401;2023-06-25 11:17:00;
14059;3760270000000;101;2023-06-25 08:44:00;
14060;5415610000000;88;2023-06-25 10:28:00;
14061;3140160000000;213;2023-06-25 06:42:00;
14062;1616720000000;239;2023-06-25 09:16:00;
14063;4195040000000;268;2023-06-25 13:17:00;
14064;5984770000000;678;2023-06-25 09:45:00;
14065;2446050000000;664;2023-06-25 09:45:00;
14066;1980000000000;300;2023-06-25 16:20:00;
14067;4118680000000;484;2023-06-25 14:18:00;
14068;8735980000000;5;2023-06-25 14:46:00;
14069;9498720000000;145;2023-06-25 09:45:00;
14070;9104900000000;641;2023-06-25 09:33:00;
14071;7320520000000;448;2023-06-25 18:25:00;
14072;5087960000000;755;2023-06-25 19:53:00;
14073;1268070000000;148;2023-06-25 07:47:00;
14074;4367150000000;43;2023-06-25 05:57:00;
14075;9309890000000;219;2023-06-25 09:58:00;
14076;7464670000000;537;2023-06-25 19:06:00;
14077;6021400000000;242;2023-06-25 12:57:00;
14078;9958370000000;454;2023-06-25 16:59:00;
14079;9318880000000;289;2023-06-25 14:30:00;
14080;2817410000000;696;2023-06-25 07:37:00;
14081;9092770000000;993;2023-06-25 18:15:00;
14082;6439680000000;552;2023-06-25 09:01:00;
14083;2828520000000;421;2023-06-25 11:06:00;
14084;2632130000000;385;2023-06-25 05:47:00;
14085;3150160000000;357;2023-06-25 16:54:00;
14086;2978090000000;362;2023-06-25 13:26:00;
14087;4251840000000;589;2023-06-25 10:24:00;
14088;6476720000000;513;2023-06-25 08:19:00;
14089;4773830000000;675;2023-06-25 12:17:00;
14090;3781550000000;23;2023-06-25 14:18:00;
14091;2481380000000;496;2023-06-25 12:25:00;
14092;7364650000000;979;2023-06-25 06:56:00;
14093;8970450000000;952;2023-06-25 17:37:00;
14094;7520990000000;765;2023-06-25 06:30:00;
14095;5996410000000;472;2023-06-25 05:59:00;
14096;5693790000000;880;2023-06-25 10:31:00;
14097;1949630000000;267;2023-06-25 07:43:00;
14098;4857060000000;125;2023-06-25 08:07:00;
14099;1702850000000;987;2023-06-25 17:35:00;
14100;7915460000000;838;2023-06-25 14:44:00;
14101;3597310000000;537;2023-06-25 18:19:00;
14102;2845330000000;584;2023-06-25 14:04:00;
14103;3731240000000;724;2023-06-25 06:31:00;
14104;8679980000000;459;2023-06-25 18:01:00;
14105;9594900000000;915;2023-06-25 05:38:00;
14106;4225270000000;853;2023-06-25 12:39:00;
14107;1737670000000;943;2023-06-25 14:01:00;
14108;8521850000000;479;2023-06-25 14:27:00;
14109;9010210000000;55;2023-06-25 15:18:00;
14110;4012200000000;543;2023-06-25 07:45:00;
14111;7698640000000;762;2023-06-25 12:00:00;
14112;4142060000000;991;2023-06-25 09:05:00;
14113;8850340000000;775;2023-06-25 17:04:00;
14114;1562200000000;258;2023-06-25 12:40:00;
14115;9662540000000;973;2023-06-25 12:23:00;
14116;7919110000000;822;2023-06-25 13:36:00;
14117;5079930000000;920;2023-06-25 16:44:00;
14118;4715980000000;765;2023-06-25 19:09:00;
14119;7444780000000;961;2023-06-25 05:38:00;
14120;5633300000000;757;2023-06-25 10:53:00;
14121;9560760000000;482;2023-06-25 14:41:00;
14122;1603200000000;981;2023-06-25 16:15:00;
14123;9341560000000;55;2023-06-25 15:10:00;
14124;1980310000000;310;2023-06-25 06:50:00;
14125;5539530000000;599;2023-06-25 09:43:00;
14126;1506180000000;797;2023-06-25 05:25:00;
14127;8946200000000;13;2023-06-25 15:00:00;
14128;9252000000000;100;2023-06-25 17:00:00;
14129;5293110000000;462;2023-06-25 17:08:00;
14130;6857150000000;47;2023-06-25 09:41:00;
14131;8468000000000;875;2023-06-25 15:30:00;
14132;6855810000000;143;2023-06-25 11:22:00;
14133;9047800000000;370;2023-06-25 06:45:00;
14134;8608650000000;661;2023-06-25 08:52:00;
14135;8345850000000;81;2023-06-25 08:45:00;
14136;4975050000000;421;2023-06-25 18:11:00;
14137;8085210000000;149;2023-06-25 08:26:00;
14138;4780550000000;847;2023-06-25 17:35:00;
14139;1228930000000;341;2023-06-25 08:41:00;
14140;9357850000000;108;2023-06-25 08:33:00;
14141;5975080000000;285;2023-06-25 17:49:00;
14142;1364290000000;444;2023-06-25 08:16:00;
14143;5500110000000;852;2023-06-25 15:03:00;
14144;5524820000000;202;2023-06-25 05:17:00;
14145;5897390000000;413;2023-06-25 09:33:00;
14146;5304610000000;141;2023-06-25 06:57:00;
14147;7888760000000;720;2023-06-25 15:00:00;
14148;7761620000000;540;2023-06-25 05:26:00;
14149;6870960000000;902;2023-06-25 15:27:00;
14150;3616030000000;356;2023-06-25 08:02:00;
14151;8281410000000;511;2023-06-25 17:05:00;
14152;7246050000000;202;2023-06-25 19:58:00;
14153;9702980000000;941;2023-06-25 14:17:00;
14154;7393790000000;425;2023-06-25 15:12:00;
14155;3415330000000;872;2023-06-25 07:17:00;
14156;6786530000000;754;2023-06-25 13:36:00;
14157;6553090000000;663;2023-06-25 11:04:00;
14158;6184130000000;53;2023-06-25 05:57:00;
14159;2542440000000;589;2023-06-25 09:43:00;
14160;6153480000000;714;2023-06-25 18:25:00;
14161;3337710000000;280;2023-06-25 19:08:00;
14162;6339600000000;169;2023-06-25 08:14:00;
14163;6337340000000;304;2023-06-25 13:48:00;
14164;2217710000000;271;2023-06-25 09:31:00;
14165;7114990000000;364;2023-06-25 11:01:00;
14166;7063780000000;367;2023-06-25 07:02:00;
14167;9602710000000;261;2023-06-25 17:58:00;
14168;2224310000000;911;2023-06-25 06:50:00;
14169;4636520000000;845;2023-06-25 10:13:00;
14170;7639310000000;998;2023-06-25 11:22:00;
14171;1670450000000;795;2023-06-25 16:30:00;
14172;6923150000000;481;2023-06-25 13:27:00;
14173;8975140000000;483;2023-06-25 12:44:00;
14174;3451650000000;597;2023-06-25 15:11:00;
14175;1199910000000;994;2023-06-25 10:04:00;
14176;2199770000000;735;2023-06-25 12:05:00;
14177;1504490000000;78;2023-06-25 17:07:00;
14178;3233460000000;455;2023-06-25 19:43:00;
14179;4392310000000;324;2023-06-25 15:38:00;
14180;4955760000000;232;2023-06-25 19:32:00;
14181;4180230000000;967;2023-06-25 14:21:00;
14182;8942030000000;39;2023-06-25 10:37:00;
14183;1501600000000;790;2023-06-25 08:24:00;
14184;2234370000000;955;2023-06-25 10:32:00;
14185;2549240000000;601;2023-06-25 05:44:00;
14186;6720520000000;780;2023-06-25 08:14:00;
14187;2094920000000;729;2023-06-25 08:55:00;
14188;8457130000000;862;2023-06-25 16:10:00;
14189;3009560000000;792;2023-06-25 07:38:00;
14190;4770320000000;706;2023-06-25 19:14:00;
14191;5287360000000;988;2023-06-25 12:48:00;
14192;5388070000000;555;2023-06-25 05:36:00;
14193;1650480000000;608;2023-06-25 11:29:00;
14194;2803860000000;153;2023-06-25 14:35:00;
14195;3268000000000;683;2023-06-25 13:14:00;
14196;8816060000000;30;2023-06-25 14:17:00;
14197;5926310000000;619;2023-06-25 17:53:00;
14198;4937990000000;179;2023-06-25 07:03:00;
14199;7222920000000;275;2023-06-25 16:30:00;
14200;9584810000000;453;2023-06-25 06:45:00;
14201;2117030000000;120;2023-06-25 08:06:00;
14202;9034130000000;478;2023-06-25 14:21:00;
14203;5324700000000;293;2023-06-25 18:08:00;
14204;1402730000000;986;2023-06-25 07:55:00;
14205;2355340000000;75;2023-06-25 13:52:00;
14206;6471700000000;96;2023-06-25 13:57:00;
14207;6938610000000;213;2023-06-25 10:34:00;
14208;3337560000000;859;2023-06-25 10:30:00;
14209;7500370000000;877;2023-06-25 13:11:00;
14210;6912880000000;523;2023-06-25 14:13:00;
14211;6301470000000;216;2023-06-25 12:52:00;
14212;3389310000000;942;2023-06-25 18:53:00;
14213;5300310000000;725;2023-06-25 09:12:00;
14214;9292640000000;606;2023-06-25 17:14:00;
14215;6986230000000;275;2023-06-25 15:44:00;
14216;1233360000000;881;2023-06-25 17:32:00;
14217;3418760000000;561;2023-06-25 06:10:00;
14218;9037420000000;768;2023-06-25 19:07:00;
14219;8669050000000;869;2023-06-25 11:21:00;
14220;3299560000000;470;2023-06-25 15:12:00;
14221;1270790000000;838;2023-06-25 13:45:00;
14222;1691520000000;159;2023-06-25 13:28:00;
14223;5713400000000;478;2023-06-25 11:58:00;
14224;9006160000000;657;2023-06-25 19:25:00;
14225;1502780000000;381;2023-06-25 07:48:00;
14226;9039410000000;337;2023-06-25 05:03:00;
14227;2370240000000;837;2023-06-25 09:14:00;
14228;2084100000000;921;2023-06-25 11:56:00;
14229;9584750000000;117;2023-06-25 19:30:00;
14230;2767350000000;734;2023-06-25 18:11:00;
14231;4425630000000;897;2023-06-25 07:56:00;
14232;5577760000000;477;2023-06-25 18:35:00;
14233;2001740000000;759;2023-06-25 12:44:00;
14234;3452690000000;417;2023-06-25 16:54:00;
14235;9184660000000;26;2023-06-25 06:14:00;
14236;4528430000000;49;2023-06-25 14:07:00;
14237;4632140000000;12;2023-06-25 18:56:00;
14238;4905610000000;24;2023-06-25 15:26:00;
14239;5362320000000;924;2023-06-25 09:08:00;
14240;6176450000000;750;2023-06-25 11:41:00;
14241;2797350000000;687;2023-06-25 14:29:00;
14242;6233010000000;941;2023-06-25 09:33:00;
14243;4341520000000;105;2023-06-25 06:44:00;
14244;3322750000000;420;2023-06-25 18:47:00;
14245;2270160000000;788;2023-06-25 13:07:00;
14246;6516480000000;244;2023-06-25 15:24:00;
